6.577349970091526998e+00
3.590427256536871115e-01
3.995168329685029107e+00
6.260688874559757089e+00
7.664785301053781197e+00
4.373978875874303007e+00
3.991891090684429155e+00
5.617579669830980116e+00
5.415664750117950454e+00
5.647076590866873858e+00
5.396276377967010873e+00
1.118780547536826431e+00
2.550889576399946179e+00
3.650229113884523535e+00
5.459248619255087753e+00
3.248778315583285975e-02
5.414555288231795993e-01
4.614966545007397336e+00
5.411175390817621000e+00
4.222827196890280632e+00
4.940177634270042084e+00
6.753983070517054488e-01
4.294040532846429059e+00
7.236019604487094803e+00
5.444354392381545615e+00
1.701666870690537126e+00
5.053307161295111705e+00
2.863966497203018768e-01
2.647357087763579031e+00
1.860965875687573545e+00
1.856305264517714271e+00
4.370925103905252684e-01
3.800335874592986940e+00
2.693904999014894219e+00
3.854398225329300764e-01
5.754224586564039567e-01
4.036894543647203126e-01
8.924761575603296082e-01
2.003051736546682893e+00
2.165759355574707445e+00
8.036733516957934587e-01
1.664059365935037338e+00
2.604551954079982412e+00
3.628371262136589781e+00
1.937401790280080860e+00
1.172672384797890821e+00
1.449927701463175733e+00
2.401561277270458206e+00
4.695470828794225504e+00
1.485761845938271319e+00
1.065315341791582382e+00
1.871724408527258854e+00
1.573410464739793069e+00
2.885969446733304800e+00
9.083504525158199172e-01
2.332176412418380806e+00
9.100229636093969399e-01
1.587205556022655006e+00
3.115073329898090826e+00
1.471181609522800526e+00
7.188822712742709564e-01
4.561329176835950405e-01
1.132327312810717634e+00
1.821182525334827051e+00
1.572903513322225111e+00
1.388631865451108449e-01
1.859754800227492844e+00
6.031877383549185678e-01
2.599237014358424802e-01
1.332588225014313954e+00
1.228044221600890884e+00
4.261024546309443717e-01
1.864880223581906860e+00
1.243205711839354910e+00
6.943644790985114001e-01
3.711293505220798067e-02
2.393825814898408400e+00
1.516753722611477451e-01
1.450415867788402036e+00
7.945567285237838950e-01
1.246269300181617634e+00
6.856917487788384280e-01
4.316073162514851624e+00
1.108151563776293091e+00
9.831695600949792446e-01
1.107510178043193738e+00
3.791580313944156178e-01
5.306338719602884252e-02
1.501403765489887077e-01
2.731635737832813771e+00
3.766200956836180946e-01
1.168582808467668821e+00
3.497491623566612584e-01
1.243671855214604216e+00
2.460888347446926083e+00
6.324255058775193894e-02
1.154651997285407905e+00
5.623522784796583518e-02
3.610437960007212066e+00
